x,y,VBM,CBM,BandGap
25.0,10.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
26.0,10.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
27.0,10.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
28.0,10.0,-1.0410634684349416,0.7422346484313652,1.7832981168663067
29.0,10.0,-1.040601947550338,0.7422216382499695,1.7828235858003074
30.0,10.0,-1.0405770091740016,0.7422209413287937,1.7827979505027953
31.0,10.0,-1.0407703905857941,0.7422263760978451,1.7829967666836393
32.0,10.0,-1.0404094187167676,0.7422162040333854,1.7826256227501531
33.0,10.0,-1.0404033989670027,0.7422160409908193,1.7826194399578221
1.0,11.0,-1.0427093047187552,0.7420215383579887,1.784730843076744
2.0,11.0,-1.0422082292506611,0.7421539845602091,1.7843622138108701
3.0,11.0,-1.0422142728256947,0.7421523856293365,1.7843666584550313
4.0,11.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
5.0,11.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
6.0,11.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
7.0,11.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
8.0,11.0,-1.0429445794657606,0.7419450053122074,1.784889584777968
9.0,11.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
10.0,11.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
11.0,11.0,-1.042967746231142,0.7419370723707734,1.7849048186019154
12.0,11.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
13.0,11.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
14.0,11.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
15.0,11.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
16.0,11.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
17.0,11.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
18.0,11.0,-1.042967746231142,0.7419370723707734,1.7849048186019154
19.0,11.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
20.0,11.0,-1.042905715577839,0.741958229627777,1.784863945205616
21.0,11.0,-1.0429228681230789,0.7419523950526193,1.7848752631756981
22.0,11.0,-1.0428029863033783,0.7419927537025877,1.784795740005966
23.0,11.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
24.0,11.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
25.0,11.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
26.0,11.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
27.0,11.0,-1.0428029863033783,0.7419927537025877,1.784795740005966
28.0,11.0,-1.040511722582464,0.742219104706644,1.782730827289108
29.0,11.0,-1.040463571827301,0.7422177305270629,1.782681302354364
30.0,11.0,-1.0407153836177976,0.7422248404940189,1.7829402241118166
31.0,11.0,-1.0412826235276207,0.742240815024924,1.7835234385525447
32.0,11.0,-1.0417836795453008,0.7422549476581644,1.7840386272034652
33.0,11.0,-1.0411786364738453,0.7422378982854156,1.783416534759261
1.0,12.0,-1.0407970431016984,0.7422271422714227,1.783024185373121
2.0,12.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
3.0,12.0,-1.0430827565782979,0.7418973308138046,1.7849800873921025
4.0,12.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
5.0,12.0,-1.0429445794657606,0.7419450053122074,1.784889584777968
6.0,12.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
7.0,12.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
8.0,12.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
9.0,12.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
10.0,12.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
11.0,12.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
12.0,12.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
13.0,12.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
14.0,12.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
15.0,12.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
16.0,12.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
17.0,12.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
18.0,12.0,-1.042946122834821,0.7419444595368151,1.7848905823716361
19.0,12.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
20.0,12.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
21.0,12.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
22.0,12.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
23.0,12.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
24.0,12.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
25.0,12.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
26.0,12.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
27.0,12.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
28.0,12.0,-1.0426878231695285,0.7420281199219239,1.7847159430914523
29.0,12.0,-1.0413616951694662,0.7422430586858738,1.78360475385534
30.0,12.0,-1.0415559264501069,0.7422485344151687,1.7838044608652757
31.0,12.0,-1.0409818155162984,0.742232359076414,1.7832141745927124
